"No.","Time","Source","Destination","Protocol","Length","Info"
"171","1.038919","223.196.57.16","192.168.43.6","TCP","78","443  >  53416 [ACK] Seq=1 Ack=1 Win=375 Len=0 TSval=1069287459 TSecr=4113670188 SLE=1349 SRE=1410"
"172","1.1005066","223.196.57.16","192.168.43.6","TCP","66","443  >  53416 [ACK] Seq=1 Ack=1410 Win=386 Len=0 TSval=1069287460 TSecr=4113682094"
"173","1.1005667","223.196.57.16","192.168.43.6","TCP","74","443  >  53418 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=1069287460 TSecr=4113682096 WS=256"
"174","1.1006124","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4113682185 TSecr=1069287460"
"175","1.1009319","192.168.43.6","223.196.57.16","TLSv1.3","583","Client Hello"
"176","1.048805","223.196.57.16","192.168.43.6","TLSv1.2","1414","Application Data"
"177","1.1119266","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=1349 Win=12300 Len=0 TSval=4113682194 TSecr=1069287461"
"178","1.1120084","223.196.57.16","192.168.43.6","TCP","5458","443  >  53416 [ACK] Seq=1349 Ack=1410 Win=386 Len=5392 TSval=1069287461 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"179","1.1178127","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53416 [ACK] Seq=8089 Ack=1410 Win=386 Len=1348 TSval=1069287461 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"180","1.1199305","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=6741 Ack=1410 Win=386 Len=1348 TSval=1069287461 TSecr=4113682094"
"181","1.1218965","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=9437 Ack=1410 Win=386 Len=1348 TSval=1069287461 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"182","1.062898","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=6741 Win=12300 Len=0 TSval=4113682196 TSecr=1069287461"
"183","1.1244390","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 182#1] 53416  >  443 [ACK] Seq=1410 Ack=6741 Win=12300 Len=0 TSval=4113682196 TSecr=1069287461 SLE=8089 SRE=9437"
"184","1.1245087","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=9437 Win=12300 Len=0 TSval=4113682196 TSecr=1069287461"
"185","1.1245737","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=10785 Win=12300 Len=0 TSval=4113682196 TSecr=1069287461"
"186","1.1246438","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53416 [ACK] Seq=12133 Ack=1410 Win=386 Len=1348 TSval=1069287462 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"187","1.1271251","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 185#1] 53416  >  443 [ACK] Seq=1410 Ack=10785 Win=12300 Len=0 TSval=4113682199 TSecr=1069287461 SLE=12133 SRE=13481"
"188","1.1272149","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=10785 Ack=1410 Win=386 Len=1348 TSval=1069287462 TSecr=4113682094"
"189","1.1292696","223.196.57.16","192.168.43.6","TCP","2762","443  >  53416 [ACK] Seq=13481 Ack=1410 Win=386 Len=2696 TSval=1069287462 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"190","1.072559","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=13481 Win=12300 Len=0 TSval=4113682200 TSecr=1069287462"
"191","1.1341386","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=16177 Win=12300 Len=0 TSval=4113682200 TSecr=1069287462"
"192","1.1342118","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=16177 Ack=1410 Win=386 Len=1348 TSval=1069287463 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"193","1.075350","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=17525 Win=12300 Len=0 TSval=4113682201 TSecr=1069287463"
"194","1.1369124","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=17525 Ack=1410 Win=386 Len=1348 TSval=1069287463 TSecr=4113682094 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"195","1.1390701","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=18873 Win=12300 Len=0 TSval=4113682202 TSecr=1069287463"
"196","1.1391836","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=18873 Ack=1410 Win=386 Len=1348 TSval=1069287463 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"197","1.1414416","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=20221 Win=12300 Len=0 TSval=4113682203 TSecr=1069287463"
"198","1.1415916","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=20221 Ack=1410 Win=386 Len=1348 TSval=1069287463 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"199","1.1437667","223.196.57.16","192.168.43.6","TCP","2762","443  >  53416 [ACK] Seq=21569 Ack=1410 Win=386 Len=2696 TSval=1069287464 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"200","1.1481650","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=21569 Win=12300 Len=0 TSval=4113682204 TSecr=1069287463"
"201","1.1482990","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=24265 Win=12300 Len=0 TSval=4113682204 TSecr=1069287464"
"202","1.1483777","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53416 [ACK] Seq=25613 Ack=1410 Win=386 Len=1348 TSval=1069287464 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"203","1.1510499","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 201#1] 53416  >  443 [ACK] Seq=1410 Ack=24265 Win=12300 Len=0 TSval=4113682207 TSecr=1069287464 SLE=25613 SRE=26961"
"204","1.1511574","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=24265 Ack=1410 Win=386 Len=1348 TSval=1069287464 TSecr=4113682094"
"205","1.091703","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=26961 Win=12300 Len=0 TSval=4113682207 TSecr=1069287464"
"206","1.1532486","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=26961 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"207","1.1552930","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=28309 Win=12300 Len=0 TSval=4113682208 TSecr=1069287465"
"208","1.1554175","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53416 [ACK] Seq=29657 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"209","1.1577330","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 207#1] 53416  >  443 [ACK] Seq=1410 Ack=28309 Win=12300 Len=0 TSval=4113682208 TSecr=1069287465 SLE=29657 SRE=31005"
"210","1.096431","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=28309 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094"
"211","1.1602660","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=31005 Win=12300 Len=0 TSval=4113682210 TSecr=1069287465"
"212","1.1604414","223.196.57.16","192.168.43.6","TCP","1414","443  >  53416 [ACK] Seq=31005 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"213","1.1628347","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"214","1.1650939","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=35049 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094"
"215","1.1672774","192.168.43.6","223.196.57.16","TCP","78","53416  >  443 [ACK] Seq=1410 Ack=32353 Win=12300 Len=0 TSval=4113682210 TSecr=1069287465 SLE=36397 SRE=37745"
"216","1.1673649","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 215#1] 53416  >  443 [ACK] Seq=1410 Ack=32353 Win=12300 Len=0 TSval=4113682211 TSecr=1069287465 SLE=35049 SRE=37745"
"217","1.1674288","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=33701 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094"
"218","1.1693399","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 215#2] 53416  >  443 [ACK] Seq=1410 Ack=32353 Win=12300 Len=0 TSval=4113682215 TSecr=1069287465 SLE=33701 SRE=37745"
"219","1.1694587","223.196.57.16","192.168.43.6","TCP","1414","[TCP Fast Retransmission] 443  >  53416 [ACK] Seq=32353 Ack=1410 Win=386 Len=1348 TSval=1069287465 TSecr=4113682094 [TCP segment of a reassembled PDU]"
"220","1.1717635","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"221","1.1742120","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"222","1.1764708","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=37745 Win=12300 Len=0 TSval=4113682215 TSecr=1069287465"
"223","1.1765638","192.168.43.6","223.196.57.16","TCP","78","53416  >  443 [ACK] Seq=1410 Ack=39093 Win=12300 Len=0 TSval=4113682215 TSecr=1069287466 SLE=41789 SRE=43137"
"224","1.1766384","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=40441 Ack=1410 Win=386 Len=1348 TSval=1069287466 TSecr=4113682094"
"225","1.1785484","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 223#1] 53416  >  443 [ACK] Seq=1410 Ack=39093 Win=12300 Len=0 TSval=4113682218 TSecr=1069287466 SLE=40441 SRE=43137"
"226","1.1786330","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=39093 Ack=1410 Win=386 Len=1348 TSval=1069287466 TSecr=4113682094"
"227","1.119216","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"228","1.121440","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"229","1.1853304","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=43137 Win=12300 Len=0 TSval=4113682219 TSecr=1069287466"
"230","1.1854375","192.168.43.6","223.196.57.16","TCP","78","53416  >  443 [ACK] Seq=1410 Ack=44485 Win=12300 Len=0 TSval=4113682219 TSecr=1069287467 SLE=45833 SRE=47181"
"231","1.124065","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53416 [ACK] Seq=44485 Ack=1410 Win=386 Len=1348 TSval=1069287467 TSecr=4113682094"
"232","1.1883238","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=47181 Win=12300 Len=0 TSval=4113682221 TSecr=1069287467"
"233","1.1884559","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"234","0.951501","223.196.57.16","192.168.43.6","TLSv1.2","5458","Ignored Unknown Record"
"235","1.2008546","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"236","1.2034197","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"237","1.2058969","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=56617 Ack=1410 Win=386 Len=1348 TSval=1069287469 TSecr=4113682094"
"238","1.2087634","172.217.166.78","192.168.43.6","TCP","74","443  >  43336 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2824887952 TSecr=1733134067 WS=256"
"239","1.2089060","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=53921 Win=12300 Len=0 TSval=4113682227 TSecr=1069287467"
"240","1.2089885","192.168.43.6","172.217.166.78","TCP","66","43336  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1733134207 TSecr=2824887952"
"241","1.147610","192.168.43.6","223.196.57.16","TCP","78","53416  >  443 [ACK] Seq=1410 Ack=55269 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469 SLE=57965 SRE=59313"
"242","1.2091368","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 241#1] 53416  >  443 [ACK] Seq=1410 Ack=55269 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469 SLE=56617 SRE=59313"
"243","1.2092204","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=55269 Ack=1410 Win=386 Len=1348 TSval=1069287469 TSecr=4113682094"
"244","1.150247","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"245","1.2140730","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=60661 Ack=1410 Win=386 Len=1348 TSval=1069287469 TSecr=4113682094"
"246","1.154854","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"247","1.157194","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53416 [ACK] Seq=59313 Ack=1410 Win=386 Len=1348 TSval=1069287469 TSecr=4113682094"
"248","-0.1087311","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"249","-0.1061330","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=59313 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469"
"250","-0.1059988","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 249#1] 53416  >  443 [ACK] Seq=1410 Ack=59313 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469 SLE=62009 SRE=63357"
"251","1.162126","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 249#2] 53416  >  443 [ACK] Seq=1410 Ack=59313 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469 SLE=60661 SRE=63357"
"252","-0.1058472","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 249#3] 53416  >  443 [ACK] Seq=1410 Ack=59313 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469 SLE=60661 SRE=64705"
"253","-0.1057742","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=64705 Win=12300 Len=0 TSval=4113682227 TSecr=1069287469"
"254","-0.1057008","192.168.43.6","172.217.166.78","TLSv1.3","888","Client Hello"
"255","1.163986","223.196.57.16","192.168.43.6","TLSv1.2","1204","[TCP Previous segment not captured] , Ignored Unknown Record"
"256","1.166004","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53416 [ACK] Seq=66053 Ack=1410 Win=386 Len=1348 TSval=1069287470 TSecr=4113682094"
"257","1.168360","192.168.43.6","223.196.57.16","TCP","78","53416  >  443 [ACK] Seq=1410 Ack=66053 Win=12300 Len=0 TSval=4113682227 TSecr=1069287470 SLE=68749 SRE=69887"
"258","-0.995839","192.168.43.6","223.196.57.16","TCP","78","53416  >  443 [ACK] Seq=1410 Ack=67401 Win=12300 Len=0 TSval=4113682227 TSecr=1069287470 SLE=68749 SRE=69887"
"259","-0.994983","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53416 [ACK] Seq=67401 Ack=1410 Win=386 Len=1348 TSval=1069287470 TSecr=4113682094"
"260","1.170775","192.168.43.6","223.196.57.16","TCP","66","53416  >  443 [ACK] Seq=1410 Ack=69887 Win=12300 Len=0 TSval=4113682228 TSecr=1069287470"
"261","-0.971861","172.217.166.78","192.168.43.6","TCP","66","443  >  43326 [ACK] Seq=103203 Ack=2817 Win=334 Len=0 TSval=2735499128 TSecr=1733134064"
"262","-0.971213","172.217.166.78","192.168.43.6","TCP","66","443  >  43326 [ACK] Seq=103203 Ack=2937 Win=334 Len=0 TSval=2735499128 TSecr=1733134064"
"263","-0.970583","223.196.57.16","192.168.43.6","TCP","66","[TCP Dup ACK 172#1] 443  >  53416 [ACK] Seq=69887 Ack=1410 Win=386 Len=0 TSval=1069287536 TSecr=4113682196"
"264","-0.969918","172.217.166.78","192.168.43.6","TCP","1414","443  >  43326 [ACK] Seq=103203 Ack=2937 Win=334 Len=1348 TSval=2735499219 TSecr=1733134064 [TCP segment of a reassembled PDU]"
"265","-0.948661","192.168.43.6","172.217.166.78","TCP","66","43326  >  443 [ACK] Seq=2937 Ack=104551 Win=838 Len=0 TSval=1733134268 TSecr=2735499219"
"266","-0.947710","172.217.166.78","192.168.43.6","TLSv1.2","187","Application Data"
"267","-0.944508","172.217.166.78","192.168.43.6","TCP","1414","443  >  43326 [ACK] Seq=104672 Ack=2937 Win=334 Len=1348 TSval=2735499220 TSecr=1733134064 [TCP segment of a reassembled PDU]"
"268","-0.924120","192.168.43.6","172.217.166.78","TCP","66","43326  >  443 [ACK] Seq=2937 Ack=106020 Win=859 Len=0 TSval=1733134268 TSecr=2735499219"
"269","-0.923329","172.217.166.78","192.168.43.6","TLSv1.2","608","Application Data, Application Data"
"270","-0.914040","192.168.43.6","172.217.166.78","TCP","66","43326  >  443 [ACK] Seq=2937 Ack=106562 Win=880 Len=0 TSval=1733134270 TSecr=2735499220"
"271","1.176717","172.217.166.78","192.168.43.6","TLSv1.2","184","Application Data, Application Data"
"272","-0.909229","223.196.57.16","192.168.43.6","TCP","66","443  >  53418 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1069287576 TSecr=4113682185"
"273","-0.908287","223.196.57.16","192.168.43.6","TLSv1.3","1414","Server Hello, Change Cipher Spec"
"274","-0.886202","223.196.57.16","192.168.43.6","TCP","2322","[TCP Previous segment not captured] 443  >  53418 [PSH, ACK] Seq=2697 Ack=518 Win=66816 Len=2256 TSval=1069287577 TSecr=4113682185 [TCP segment of a reassembled PDU]"
"275","-0.858303","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=518 Ack=1349 Win=63104 Len=0 TSval=4113682291 TSecr=1069287577"
"276","-0.856979","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 275#1] 53418  >  443 [ACK] Seq=518 Ack=1349 Win=63104 Len=0 TSval=4113682291 TSecr=1069287577 SLE=2697 SRE=4953"
"277","1.182425","192.168.43.6","172.217.166.78","TCP","66","43326  >  443 [ACK] Seq=2937 Ack=106680 Win=880 Len=0 TSval=1733134271 TSecr=2735499222"
"278","1.182505","192.168.43.6","223.196.57.16","TLSv1.3","84","Change Cipher Spec"
"279","-0.853620","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53418 [ACK] Seq=1349 Ack=518 Win=66816 Len=1348 TSval=1069287577 TSecr=4113682185"
"280","1.184293","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=524 Ack=4953 Win=59520 Len=0 TSval=4113682294 TSecr=1069287577"
"281","-0.835553","192.168.43.6","223.196.57.16","TLSv1.3","140","Application Data"
"282","-0.832098","192.168.43.6","223.196.57.16","TLSv1.3","1433","Application Data"
"283","-0.814636","172.217.166.78","192.168.43.6","TCP","66","443  >  43336 [ACK] Seq=1 Ack=823 Win=68608 Len=0 TSval=2824888080 TSecr=1733134207"
"284","0.843852","192.168.43.6","223.196.57.16","TCP","85","[TCP Retransmission] 53418  >  443 [PSH, ACK] Seq=1946 Ack=4953 Win=64128 Len=19 TSval=4113682498 TSecr=1069287577"
"285","0.847419","172.217.166.78","192.168.43.6","TLSv1.3","253","Server Hello, Change Cipher Spec, Application Data"
"286","0.851527","192.168.43.6","172.217.166.78","TCP","66","43336  >  443 [ACK] Seq=823 Ack=188 Win=64128 Len=0 TSval=1733134479 TSecr=2824888141"
"287","1.353271","223.196.57.16","192.168.43.6","TCP","66","443  >  53418 [ACK] Seq=4953 Ack=524 Win=66816 Len=0 TSval=1069287648 TSecr=4113682291"
"288","0.852846","223.196.57.16","192.168.43.6","TCP","66","443  >  53418 [ACK] Seq=4953 Ack=598 Win=66816 Len=0 TSval=1069287652 TSecr=4113682299"
"289","1.353437","223.196.57.16","192.168.43.6","TCP","66","443  >  53418 [ACK] Seq=4953 Ack=1946 Win=69632 Len=0 TSval=1069287661 TSecr=4113682299"
"290","0.854445","223.196.57.16","192.168.43.6","TCP","66","443  >  53418 [ACK] Seq=4953 Ack=1965 Win=69632 Len=0 TSval=1069287662 TSecr=4113682299"
"291","0.854979","192.168.43.6","172.217.166.78","TLSv1.3","72","Change Cipher Spec"
"292","1.353649","192.168.43.6","172.217.166.78","TLSv1.3","140","Application Data"
"293","0.880578","192.168.43.6","172.217.166.78","TLSv1.3","2283","Application Data"
"294","0.980152","223.196.57.16","192.168.43.6","TLSv1.3","1414","Application Data"
"295","0.992590","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=1965 Ack=6301 Win=63104 Len=0 TSval=4113682512 TSecr=1069287746"
"296","1.002627","223.196.57.16","192.168.43.6","TCP","1414","443  >  53418 [ACK] Seq=6301 Ack=1965 Win=69632 Len=1348 TSval=1069287746 TSecr=4113682299 [TCP segment of a reassembled PDU]"
"297","1.013852","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=1965 Ack=7649 Win=63104 Len=0 TSval=4113682514 TSecr=1069287746"
"298","1.014427","223.196.57.16","192.168.43.6","TCP","5458","443  >  53418 [ACK] Seq=7649 Ack=1965 Win=69632 Len=5392 TSval=1069287746 TSecr=4113682299 [TCP segment of a reassembled PDU]"
"299","1.074208","223.196.57.16","192.168.43.6","TCP","2762","443  >  53418 [ACK] Seq=13041 Ack=1965 Win=69632 Len=2696 TSval=1069287749 TSecr=4113682299 [TCP segment of a reassembled PDU]"
"300","1.378289","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=1965 Ack=13041 Win=57728 Len=0 TSval=4113682515 TSecr=1069287746"
"301","1.378358","192.168.43.6","223.196.57.16","TCP","66","53418  >  443 [ACK] Seq=1965 Ack=15737 Win=55040 Len=0 TSval=4113682515 TSecr=1069287749"
